Kazakhstan,KAZ,,4/9/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,59371,2596,3.162,0.138,2163.333,0.115
Kazakhstan,KAZ,,4/10/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,61955,2584,3.299,0.138,2396,0.128
Kazakhstan,KAZ,,4/11/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,65856,3901,3.507,0.208,3027,0.161
Kazakhstan,KAZ,,4/12/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,69304,3448,3.691,0.184,3311,0.177
Kazakhstan,KAZ,,4/13/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,73106,3802,3.893,0.202,3717,0.198
Kazakhstan,KAZ,,4/14/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,76904,3798,4.096,0.202,3682.667,0.196
Kazakhstan,KAZ,,4/15/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,81359,4455,4.333,0.237,4018.333,0.214
Kazakhstan,KAZ,,4/16/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,85735,4376,4.566,0.233,4209.667,0.224
Kazakhstan,KAZ,,4/17/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,92299,6564,4.915,0.35,5131.667,0.273
Kazakhstan,KAZ,,4/18/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,100878,8579,5.372,0.457,6506.333,0.347
Kazakhstan,KAZ,,4/19/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,108832,7954,5.796,0.424,7699,0.41
Kazakhstan,KAZ,,4/20/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,117949,9117,6.282,0.486,8550,0.456
Kazakhstan,KAZ,,4/21/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,126727,8778,6.749,0.467,8616.333,0.459
Kazakhstan,KAZ,,4/22/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,139207,12480,7.414,0.665,10125,0.539
Kazakhstan,KAZ,,4/23/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,153492,14285,8.174,0.761,11847.667,0.631
Kazakhstan,KAZ,,4/24/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,164505,11013,8.761,0.587,12592.667,0.671
Kazakhstan,KAZ,,4/25/2020,https://hls.kz/,Kazakhstan National Center for Public Health,,180502,15997,9.613,0.852,13765,0.733
Kenya,KEN,,3/6/2020,http://www.health.go.ke/wp-content/uploads/2020/03/COVID-19-Press-Release-6th-March2020.pdf,Kenya Ministry of Health,,31,,0.001,,,
Kenya,KEN,,3/17/2020,http://www.health.go.ke/wp-content/uploads/2020/03/Coronavirus-Press-Statement-March-17-2020.pdf,Kenya Ministry of Health,,111,,0.002,,,
Kenya,KEN,,3/18/2020,http://www.health.go.ke/wp-content/uploads/2020/03/press-mb-1.pdf,Kenya Ministry of Health,,132,21,0.002,0,,
Kenya,KEN,,3/19/2020,http://www.health.go.ke/wp-content/uploads/2020/03/press-statement-19th-march.pdf,Kenya Ministry of Health,,173,41,0.003,0.001,,
Kenya,KEN,,3/26/2020,https://twitter.com/MOH_Kenya/status/1243164607033880576,Kenya Ministry of Health,"""600"" has probably been rounded.",600,,0.011,,,
Kenya,KEN,,3/28/2020,https://twitter.com/MOH_Kenya/status/1243888388639465472,Kenya Ministry of Health,,833,,0.016,,,
Kenya,KEN,,3/29/2020,http://www.health.go.ke/wp-content/uploads/2020/03/Corona-Press-Statement-29th-March-2020.pdf.pdf,Kenya Ministry of Health,,902,69,0.017,0.001,,
Kenya,KEN,,3/30/2020,http://www.health.go.ke/wp-content/uploads/2020/03/covid-19-30th.pdf.pdf,Kenya Ministry of Health,,1074,172,0.02,0.003,,
Kenya,KEN,,3/31/2020,http://www.health.go.ke/wp-content/uploads/2020/04/press-statement-31.03.2020.pdf.pdf,Kenya Ministry of Health,,1308,234,0.024,0.004,158.333,0.003
Kenya,KEN,,4/1/2020,http://www.health.go.ke/wp-content/uploads/2020/04/1585746829477-Corona-Press-statement-April-2020.pdf.pdf,Kenya Ministry of Health,,1688,380,0.032,0.007,262,0.005
Kenya,KEN,,4/2/2020,https://twitter.com/MOH_Kenya/status/1245705303909453825,Kenya Ministry of Health,,2350,662,0.044,0.012,425.333,0.008
Kenya,KEN,,4/3/2020,https://twitter.com/MOH_Kenya/status/1246060935170740225,Kenya Ministry of Health,,2712,362,0.051,0.007,468,0.009
Kenya,KEN,,4/4/2020,http://www.health.go.ke/wp-content/uploads/2020/04/Corona-April-4-final-1.pdf.pdf,Kenya Ministry of Health,,3084,372,0.058,0.007,465.333,0.009
Kenya,KEN,,4/5/2020,http://www.health.go.ke/wp-content/uploads/2020/04/CORONA-April-5-final-final.pdf.pdf,Kenya Ministry of Health,,3614,530,0.068,0.01,421.333,0.008
Kenya,KEN,,4/6/2020,https://twitter.com/MOH_Kenya/status/1247153383376482304,Kenya Ministry of Health,,4277,663,0.08,0.012,521.667,0.01
Kenya,KEN,,4/7/2020,https://twitter.com/MOH_Kenya/status/1247531273716772864,Kenya Ministry of Health,,4973,696,0.093,0.013,629.667,0.012
Kenya,KEN,,4/8/2020,https://twitter.com/SpokespersonGoK/status/1247901854282813440,Kenya Ministry of Health,,5278,305,0.099,0.006,554.667,0.01
Kenya,KEN,,4/9/2020,http://www.health.go.ke/wp-content/uploads/2020/04/Corona-Update-April-9.pdf.pdf,Kenya Ministry of Health,,5586,308,0.104,0.006,436.333,0.008
Kenya,KEN,,4/10/2020,https://twitter.com/MOH_Kenya/status/1248648854221750273,Kenya Ministry of Health,,6192,606,0.116,0.011,406.333,0.008
Kenya,KEN,,4/11/2020,http://www.health.go.ke/wp-content/uploads/2020/04/CamScanner-04-11-2020-15.27.39.pdf.pdf,Kenya Ministry of Health,,6683,491,0.125,0.009,468.333,0.009
Kenya,KEN,,4/12/2020,https://twitter.com/MOH_Kenya/status/1249306113499070465,Kenya Ministry of Health,,7449,766,0.139,0.014,621,0.011
Kenya,KEN,,4/13/2020,https://twitter.com/MOH_Kenya/status/1249699586417049600,Kenya Ministry of Health,,8123,674,0.152,0.013,643.667,0.012
Kenya,KEN,,4/14/2020,http://www.health.go.ke/wp-content/uploads/2020/04/CamScanner-04-14-2020-16.44.29.pdf.pdf,Kenya Ministry of Health,,8817,694,0.165,0.013,711.333,0.013
Kenya,KEN,,4/15/2020,http://www.health.go.ke/wp-content/uploads/2020/04/CamScanner-04-15-2020-15.17.29.pdf.pdf,Kenya Ministry of Health,,9620,803,0.18,0.015,723.667,0.014
Kenya,KEN,,4/16/2020,https://twitter.com/MOH_Kenya/status/1250813157838336000,Kenya Ministry of Health,,10324,704,0.193,0.013,733.667,0.014
Kenya,KEN,,4/17/2020,https://twitter.com/MOH_Kenya/status/1251111938916077569,Kenya Ministry of Health,,10774,450,0.201,0.008,652.333,0.012
Kenya,KEN,,4/18/2020,http://www.health.go.ke/wp-content/uploads/2020/04/CamScanner-04-18-2020-15.24.47.pdf,Kenya Ministry of Health,,11889,1115,0.222,0.021,756.333,0.014
Kenya,KEN,,4/19/2020,https://twitter.com/MOH_Kenya/status/1251902972168151040,Kenya Ministry of Health,,13239,1350,0.247,0.025,971.667,0.018
Kenya,KEN,,4/20/2020,http://www.health.go.ke/wp-content/uploads/2020/04/CamScanner-04-20-2020-17.47.37.pdf,Kenya Ministry of Health,,13872,633,0.259,0.012,1032.667,0.019
Kenya,KEN,,4/21/2020,https://twitter.com/MOH_Kenya/status/1252589960403865600,Kenya Ministry of Health,,14704,832,0.275,0.016,938.333,0.018
Kenya,KEN,,4/22/2020,http://www.health.go.ke/wp-content/uploads/2020/04/CamScanner-04-22-2020-15.50.11.pdf,Kenya Ministry of Health,,15411,707,0.288,0.013,724,0.014
Kenya,KEN,,4/23/2020,https://twitter.com/MOH_Kenya/status/1253319931640205315,Kenya Ministry of Health,,16079,668,0.301,0.012,735.667,0.014
Kenya,KEN,,4/24/2020,https://twitter.com/MOH_Kenya/status/1253661651062140930,Kenya Ministry of Health,,16738,659,0.313,0.012,678,0.012
Latvia,LVA,,2/29/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,116,116,0.061,0.061,,
Latvia,LVA,,3/1/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,126,10,0.067,0.005,,
Latvia,LVA,,3/2/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,163,37,0.086,0.02,54.333,0.029
Latvia,LVA,,3/3/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,204,41,0.108,0.022,29.333,0.016
Latvia,LVA,,3/4/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,240,36,0.127,0.019,38,0.02
Latvia,LVA,,3/5/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,275,35,0.145,0.018,37.333,0.02
Latvia,LVA,,3/6/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,307,32,0.162,0.017,34.333,0.018
Latvia,LVA,,3/7/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,321,14,0.17,0.007,27,0.014
Latvia,LVA,,3/8/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,343,22,0.181,0.012,22.667,0.012
Latvia,LVA,,3/9/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,391,48,0.207,0.025,28,0.015
Latvia,LVA,,3/10/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,450,59,0.238,0.031,43,0.023
Latvia,LVA,,3/11/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,497,47,0.263,0.025,51.333,0.027
Latvia,LVA,,3/12/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,576,79,0.304,0.042,61.667,0.033
Latvia,LVA,,3/13/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,703,127,0.371,0.067,84.333,0.045
Latvia,LVA,,3/14/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,1019,316,0.538,0.167,174,0.092
Latvia,LVA,,3/15/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,1353,334,0.715,0.176,259,0.137
Latvia,LVA,,3/16/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,1704,351,0.9,0.185,333.667,0.176
Latvia,LVA,,3/17/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,2199,495,1.162,0.261,393.333,0.207
Latvia,LVA,,3/18/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,2954,755,1.56,0.399,533.667,0.282
Latvia,LVA,,3/19/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,3674,720,1.941,0.38,656.667,0.347
Latvia,LVA,,3/20/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,4373,699,2.31,0.369,724.667,0.383
Latvia,LVA,,3/21/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,5762,1389,3.044,0.734,936,0.494
Latvia,LVA,,3/22/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,6573,811,3.472,0.428,966.333,0.51
Latvia,LVA,,3/23/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,7758,1185,4.098,0.626,1128.333,0.596
Latvia,LVA,,3/24/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,8645,887,4.567,0.469,961,0.508
Latvia,LVA,,3/25/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,9796,1151,5.175,0.608,1074.333,0.568
Latvia,LVA,,3/26/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,10613,817,5.606,0.432,951.667,0.503
Latvia,LVA,,3/27/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,11702,1089,6.182,0.575,1019,0.538
Latvia,LVA,,3/28/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,12748,1046,6.734,0.553,984,0.52
Latvia,LVA,,3/29/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,13805,1057,7.293,0.558,1064,0.562
Latvia,LVA,,3/30/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,14307,502,7.558,0.265,868.333,0.459
Latvia,LVA,,3/31/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,14807,500,7.822,0.264,686.333,0.362
Latvia,LVA,,4/1/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,15810,1003,8.352,0.53,668.333,0.353
Latvia,LVA,,4/2/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,16834,1024,8.893,0.541,842.333,0.445
Latvia,LVA,,4/3/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,18198,1364,9.613,0.721,1130.333,0.597
Latvia,LVA,,4/4/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,19380,1182,10.238,0.624,1190,0.629
Latvia,LVA,,4/5/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,20680,1300,10.924,0.687,1282,0.677
Latvia,LVA,,4/6/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,21453,773,11.333,0.408,1085,0.573
Latvia,LVA,,4/7/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,22575,1122,11.926,0.593,1065,0.563
Latvia,LVA,,4/8/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,24036,1461,12.697,0.772,1118.667,0.591
Latvia,LVA,,4/9/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,25458,1422,13.449,0.751,1335,0.705
Latvia,LVA,,4/10/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,26656,1198,14.081,0.633,1360.333,0.719
Latvia,LVA,,4/11/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,27796,1140,14.684,0.602,1253.333,0.662
Latvia,LVA,,4/12/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,28214,418,14.904,0.221,918.667,0.485
Latvia,LVA,,4/13/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,28776,562,15.201,0.297,706.667,0.373
Latvia,LVA,,4/14/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,29018,242,15.329,0.128,407.333,0.215
Latvia,LVA,,4/15/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,29896,878,15.793,0.464,560.667,0.296
Latvia,LVA,,4/16/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,31302,1406,16.536,0.743,842,0.445
Latvia,LVA,,4/17/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,32837,1535,17.347,0.811,1273,0.673
Latvia,LVA,,4/18/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,34697,1860,18.329,0.983,1600.333,0.846
Latvia,LVA,,4/19/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,35881,1184,18.955,0.625,1526.333,0.806
Latvia,LVA,,4/20/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,36668,787,19.37,0.416,1277,0.675
Latvia,LVA,,4/21/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,37972,1304,20.059,0.689,1091.667,0.577
Latvia,LVA,,4/22/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,39336,1364,20.78,0.721,1151.667,0.609
Latvia,LVA,,4/23/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,41041,1705,21.68,0.901,1457.667,0.77
Latvia,LVA,,4/24/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,43080,2039,22.758,1.077,1702.667,0.9
Latvia,LVA,,4/25/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,45743,2663,24.164,1.407,2135.667,1.128
Latvia,LVA,,4/26/2020,https://data.gov.lv/dati/eng/dataset/covid-19,Center for Disease Prevention and Control,Collected from the Latvian Open Data Portal,47617,1874,25.154,0.99,2192,1.158
Lithuania,LTU,,2/28/2020,https://web.archive.org/web/20200228132941/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,76,,0.027,,,
Lithuania,LTU,,3/4/2020,https://web.archive.org/web/20200304175853/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,226,,0.079,,,
Lithuania,LTU,,3/13/2020,https://web.archive.org/web/20200313222717/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 8am,366,,0.128,,,
Lithuania,LTU,,3/16/2020,https://web.archive.org/web/20200317014528/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 9am,624,,0.219,,,
Lithuania,LTU,,3/17/2020,https://web.archive.org/web/20200317210957/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 9am,742,118,0.26,0.041,,
Lithuania,LTU,,3/18/2020,https://web.archive.org/web/20200319043307/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 9am,935,193,0.328,0.068,,
Lithuania,LTU,,3/22/2020,https://web.archive.org/web/20200322142111/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 9am,2086,,0.731,,,
Lithuania,LTU,,3/25/2020,https://web.archive.org/web/20200325085057/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 9am,3471,,1.217,,,
Lithuania,LTU,,3/27/2020,https://web.archive.org/web/20200327110608/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 8am,5495,,1.926,,,
Lithuania,LTU,,3/28/2020,https://web.archive.org/web/20200328112952/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 8am,6900,1405,2.419,0.493,,
Lithuania,LTU,,3/29/2020,https://web.archive.org/web/20200329222528/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 8am,8424,1524,2.953,0.534,,
Lithuania,LTU,,3/30/2020,https://web.archive.org/web/20200330090747/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 8am,9891,1467,3.468,0.514,1465.333,0.514
Lithuania,LTU,,4/1/2020,https://web.archive.org/web/20200401120828/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 9am,12574,,4.408,,,
Lithuania,LTU,,4/2/2020,https://web.archive.org/web/20200402094105/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,No archive for 2 April could be recovered. We provide the cumulative figure given on 3 April update less the daily number of tests reported for the 3 April.,15623,3049,5.477,1.069,,
Lithuania,LTU,,4/3/2020,https://web.archive.org/web/20200402094105/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,"To date, the number of samples that have been analyzed for suspected coronavirus.",18432,2809,6.462,0.985,,
Lithuania,LTU,,4/4/2020,https://web.archive.org/web/20200404120937/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 7am,21376,2944,7.494,1.032,2934,1.029
Lithuania,LTU,,4/5/2020,https://web.archive.org/web/20200406174400/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,No archive for 5 April could be recovered. We provide the cumulative figure given on 6 April update less the daily number of tests reported for the 6 April.,23645,2269,8.289,0.795,2674,0.937
Lithuania,LTU,,4/6/2020,https://web.archive.org/web/20200406174400/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 7am,25599,1954,8.974,0.685,2389,0.837
Lithuania,LTU,,4/7/2020,https://web.archive.org/web/20200407175223/http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,Update at 7am,27807,2208,9.748,0.774,2143.667,0.751
Lithuania,LTU,,4/9/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,32809,,11.502,,,
Lithuania,LTU,,4/10/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,36051,3242,12.638,1.137,,
Lithuania,LTU,,4/11/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,38472,2421,13.487,0.849,,
Lithuania,LTU,,4/13/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,41503,,14.55,,,
Lithuania,LTU,,4/14/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,42690,1187,14.966,0.416,,
Lithuania,LTU,,4/15/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,44677,1987,15.663,0.697,,
Lithuania,LTU,,4/16/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,48537,3860,17.016,1.353,2344.667,0.822
Lithuania,LTU,,4/17/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,53101,4564,18.616,1.6,3470.333,1.217
Lithuania,LTU,,4/18/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,58816,5715,20.619,2.004,4713,1.652
Lithuania,LTU,,4/19/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,64035,5219,22.449,1.83,5166,1.811
Lithuania,LTU,,4/20/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,66352,2317,23.261,0.812,4417,1.549
Lithuania,LTU,,4/21/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,70753,4401,24.804,1.543,3979,1.395
Lithuania,LTU,,4/22/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,76793,6040,26.922,2.117,4252.667,1.491
Lithuania,LTU,,4/23/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,83591,6798,29.305,2.383,5746.333,2.014
Lithuania,LTU,,4/24/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,90992,7401,31.899,2.595,6746.333,2.365
Lithuania,LTU,,4/25/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,98948,7956,34.688,2.789,7385,2.589
Lithuania,LTU,,4/26/2020,http://sam.lrv.lt/lt/naujienos/koronavirusas,Ministry of Health,,104488,5540,36.631,1.942,6965.667,2.442
Luxembourg,LUX,,4/1/2020,http://web.archive.org/web/20200402001153/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,18690,,30.947,,,
Luxembourg,LUX,,4/3/2020,http://web.archive.org/web/20200404004226/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,21463,,35.538,,,
Luxembourg,LUX,,4/4/2020,https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html#bloub-0,Luxembourg Government situation update,,22793,1330,37.74,2.202,,
Luxembourg,LUX,,4/6/2020,http://web.archive.org/web/20200407130116/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,24291,,40.221,,,
Luxembourg,LUX,,4/9/2020,http://web.archive.org/web/20200409184900/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,27521,,45.569,,,
Luxembourg,LUX,,4/10/2020,http://web.archive.org/web/20200410180129/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,28273,752,46.814,1.245,,
Luxembourg,LUX,,4/11/2020,http://web.archive.org/web/20200412134515/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,28965,692,47.96,1.146,,
Luxembourg,LUX,,4/12/2020,http://web.archive.org/web/20200413180155/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,29315,350,48.539,0.58,598,0.99
Luxembourg,LUX,,4/14/2020,http://web.archive.org/web/20200415105941/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,29523,,48.884,,,
Luxembourg,LUX,,4/15/2020,http://web.archive.org/web/20200416104859/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,30723,1200,50.871,1.987,,
Luxembourg,LUX,,4/16/2020,http://web.archive.org/web/20200417121134/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,31660,937,52.422,1.551,,
Luxembourg,LUX,,4/17/2020,https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html,Luxembourg Government situation update,,32394,734,53.637,1.215,957,1.584
